"btc_total_bitcoins";"btc_market_cap";"btc_hash_rate";"btc_difficulty";"btc_miners_revenue";"btc_transaction_fees";"btc_n_transactions";"btc_estimated_transaction_volume_usd";"btc_trade_volume";"Date";"btc_market_price"
-1.8558738692435222;-0.5079724096277071;-0.45163058921348864;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8500396634180061;-0.46860508838855747;-0.5992279868912186;2009-02-22 00:00:00;0.0
-1.853765699432331;-0.5079724096277071;-0.4516305892138677;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501892100448349;-0.46860508838855747;-0.5992279868912186;2009-02-24 00:00:00;0.0
-1.851802587176956;-0.5079724096277071;-0.4516305892144363;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8503494385735801;-0.46860508838855747;-0.5992279868912186;2009-02-26 00:00:00;0.0
-1.8496267238397177;-0.5079724096277071;-0.45163058921420884;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8502746652601657;-0.46860508838855747;-0.5992279868912186;2009-02-28 00:00:00;0.0
-1.847595918058295;-0.5079724096277071;-0.451630589214133;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8502639833582494;-0.46860508838855747;-0.5992279868912186;2009-03-02 00:00:00;0.0
-1.8455457712694305;-0.5079724096277071;-0.45163058921405724;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8502426195544167;-0.46860508838855747;-0.5992279868912186;2009-03-04 00:00:00;0.0
-1.843379578435913;-0.5079724096277071;-0.4516305892136024;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501037548295042;-0.46860508838855747;-0.5992279868912186;2009-03-06 00:00:00;0.0
-1.841223056106117;-0.5079724096277071;-0.4516305892138298;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501464824371695;-0.46860508838855747;-0.5992279868912186;2009-03-08 00:00:00;0.0
-1.8391148862949258;-0.5079724096277071;-0.45163058921409516;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.850253301456333;-0.46860508838855747;-0.5992279868912186;2009-03-10 00:00:00;0.0
-1.8369293524539665;-0.5079724096277071;-0.4516305892136024;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501037548295042;-0.46860508838855747;-0.5992279868912186;2009-03-12 00:00:00;0.0
-1.8347051365981228;-0.5079724096277071;-0.45163058921367816;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501358005352532;-0.46860508838855747;-0.5992279868912186;2009-03-14 00:00:00;0.0
-1.8323745452013473;-0.5079724096277071;-0.45163058921314747;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.849975572006508;-0.46860508838855747;-0.5992279868912186;2009-03-16 00:00:00;0.0
-1.830198681864109;-0.5079724096277071;-0.4516305892139056;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501998919467513;-0.46860508838855747;-0.5992279868912186;2009-03-18 00:00:00;0.0
-1.8278777609710548;-0.5079724096277071;-0.4516305892136024;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501037548295042;-0.46860508838855747;-0.5992279868912186;2009-03-20 00:00:00;0.0
-1.8262144343310325;-0.5079724096277071;-0.4516305892144742;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8503387566716638;-0.46860508838855747;-0.5992279868912186;2009-03-22 00:00:00;0.0
-1.8239225249491413;-0.5079724096277071;-0.45163058921409516;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.850253301456333;-0.46860508838855747;-0.5992279868912186;2009-03-24 00:00:00;0.0
-1.8217079795970188;-0.5079724096277071;-0.4516305892137919;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.850157164339086;-0.46860508838855747;-0.5992279868912186;2009-03-26 00:00:00;0.0
-1.819493434244896;-0.5079724096277071;-0.45163058921356447;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8500717091237551;-0.46860508838855747;-0.5992279868912186;2009-03-28 00:00:00;0.0
-1.8172015248630051;-0.5079724096277071;-0.45163058921333704;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8500396634180061;-0.46860508838855747;-0.5992279868912186;2009-03-30 00:00:00;0.0
-1.815074014044372;-0.5079724096277071;-0.45163058921401933;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8502319376525004;-0.46860508838855747;-0.5992279868912186;2009-04-01 00:00:00;0.0
-1.8128207866773651;-0.5079724096277071;-0.4516305892137919;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501678462410023;-0.46860508838855747;-0.5992279868912186;2009-04-03 00:00:00;0.0
-1.8104805247768687;-0.5079724096277071;-0.4516305892131854;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8499969358103406;-0.46860508838855747;-0.5992279868912186;2009-04-05 00:00:00;0.0
-1.808411036980562;-0.5079724096277071;-0.4516305892143226;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8503173928678311;-0.46860508838855747;-0.5992279868912186;2009-04-07 00:00:00;0.0
-1.8064479247251868;-0.5079724096277071;-0.4516305892143226;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8503173928678311;-0.46860508838855747;-0.5992279868912186;2009-04-09 00:00:00;0.0
-1.8042720613879484;-0.5079724096277071;-0.45163058921345073;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8500610272218387;-0.46860508838855747;-0.5992279868912186;2009-04-11 00:00:00;0.0
-1.8020478455321047;-0.5079724096277071;-0.45163058921371607;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501144367314205;-0.46860508838855747;-0.5992279868912186;2009-04-13 00:00:00;0.0
-1.7997365951427715;-0.5079724096277071;-0.4516305892138298;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501785281429186;-0.46860508838855747;-0.5992279868912186;2009-04-15 00:00:00;0.0
-1.7974350152571594;-0.5079724096277071;-0.45163058921371607;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501464824371695;-0.46860508838855747;-0.5992279868912186;2009-04-17 00:00:00;0.0
-1.795104423860384;-0.5079724096277071;-0.45163058921356447;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8500823910256715;-0.46860508838855747;-0.5992279868912186;2009-04-19 00:00:00;0.0
-1.7927835029673298;-0.5079724096277071;-0.4516305892134128;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8500396634180061;-0.46860508838855747;-0.5992279868912186;2009-04-21 00:00:00;0.0
-1.7908397317193967;-0.5079724096277071;-0.4516305892150428;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8505203490042417;-0.46860508838855747;-0.5992279868912186;2009-04-23 00:00:00;0.0
-1.7885671633449478;-0.5079724096277071;-0.45163058921345073;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8500717091237551;-0.46860508838855747;-0.5992279868912186;2009-04-25 00:00:00;0.0
-1.786497675548641;-0.5079724096277071;-0.45163058921409516;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.850253301456333;-0.46860508838855747;-0.5992279868912186;2009-04-27 00:00:00;0.0
-1.7841767546555867;-0.5079724096277071;-0.4516305892134128;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8500610272218387;-0.46860508838855747;-0.5992279868912186;2009-04-29 00:00:00;0.0
-1.7817107762067166;-0.5079724096277071;-0.4516305892134128;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8500610272218387;-0.46860508838855747;-0.5992279868912186;2009-05-01 00:00:00;0.0
-1.7794188668248254;-0.5079724096277071;-0.451630589213754;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501464824371695;-0.46860508838855747;-0.5992279868912186;2009-05-03 00:00:00;0.0
-1.7769625588796762;-0.5079724096277071;-0.4516305892130717;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8499542082026753;-0.46860508838855747;-0.5992279868912186;2009-05-05 00:00:00;0.0
-1.774467568919643;-0.5079724096277071;-0.45163058921348864;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8500823910256715;-0.46860508838855747;-0.5992279868912186;2009-05-07 00:00:00;0.0
-1.7724077516270573;-0.5079724096277071;-0.4516305892146258;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8504028480831619;-0.46860508838855747;-0.5992279868912186;2009-05-09 00:00:00;0.0
-1.7706573904535454;-0.5079724096277071;-0.45163058921356447;-0.45704301967536315;-0.677789851929312;-0.5217518991032997;-0.8500930729275878;-0.46860508838855747;-0.5992279868912186;2009-05-11 00:00:00;0.0
-1.768317128553049;-0.5079724096277071;-0.45163058921371607;-0.45704301967536315;-0.677789851929312;-0.5230976245900985;-0.8501251186333368;-0.46860508838855747;-0.5992279868912186;2009-05-13 00:00:00;0.0
